,org_id,city,average_bill,rating,rubric,coffee_to_go,food_delivery,breakfast,summer_terrace,wi_fi,business_lunch,payment_by_credit_card,car_park,gift_certificate,karaoke,free_delivery,music,pets,air_conditioning,view_on_ostankino_tower
54459,4942755774291641284,msk,1000.0,,Кафе,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0
54460,12197302950130646897,msk,1000.0,,Кафе,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0
54463,16717081634797185726,spb,1000.0,4.789473684210527,Ресторан,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0
54464,14286627054273819350,spb,1000.0,,"Бар, паб",1,1,0,1,1,1,1,0,0,0,0,0,0,0,0
54465,10541312230022146617,spb,1000.0,,Ресторан,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0
54470,13126104523061207992,spb,1000.0,5.0,Ресторан,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0
54472,16268215353449060795,msk,2000.0,4.705882352941177,Ресторан,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0
54473,4560522252524818103,msk,2000.0,4.0,Ресторан,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0
54478,4813107633792018470,msk,1500.0,,Ресторан,1,1,0,1,1,1,1,0,0,0,0,0,0,0,1
54480,9333876979583722231,msk,1500.0,,Ресторан,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0
54481,17963083313523277993,msk,1500.0,4.2727272727272725,Ресторан,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0
54482,9924415916703778756,msk,1500.0,4.0,Ресторан,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0
54483,7631253992800645135,msk,1500.0,,Ресторан,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0
54484,10714876480869773537,msk,1500.0,3.8,Кафе,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1
54485,2309913421415849416,spb,1500.0,5.0,"Бар, паб",1,1,0,1,1,1,1,0,0,0,0,0,0,0,0
54486,14736973744007880696,msk,3000.0,,Ресторан,1,1,0,1,1,1,1,0,0,0,0,0,0,0,1
54487,703808262442249290,msk,3000.0,4.035714285714286,Ресторан,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0
54488,6026533457621167930,spb,3000.0,4.380952380952381,Ресторан,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0
54489,8587595017521179091,msk,2500.0,4.546610169491525,Ресторан,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0
54494,8338237301520114011,msk,,4.474058280028428,Ресторан,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0
54496,17833183489734530782,msk,,2.9587628865979383,Ресторан,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0
54497,7105651119491142484,msk,,5.0,"Булочная, пекарня",0,0,0,0,1,0,1,0,0,0,1,0,0,0,0
54498,12417485349686531877,msk,,5.0,Пиццерия,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1
54499,11513114295752847724,msk,,2.0,Быстрое питание,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0
54501,2532810491687591592,msk,,3.5,Кафе,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0
54503,7457188706742797320,msk,,2.875,Спортбар,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
54504,1326001177733058317,msk,,4.235294117647058,Ресторан,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
54505,10379880143226556699,msk,,3.8484848484848486,Ресторан,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
54507,3452864100528965766,msk,,4.55,Кофейня,1,1,1,0,1,0,1,0,0,0,0,0,0,0,1
54508,11464540097913633346,msk,,4.542857142857144,Кальян-бар,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
54509,13412644368848679128,msk,,4.486486486486488,Кальян-бар,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1
54510,17042986574641961878,msk,,4.745098039215686,"Бар, паб",1,1,0,0,1,1,1,0,0,0,0,0,0,0,1
54511,16571917693232627989,msk,,4.54,Кафе,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0
54513,9367186983976206959,msk,,4.538461538461538,Ресторан,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0
54517,8630172448233363407,msk,,4.071428571428571,Кальян-бар,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0
54519,17307326228161617259,msk,,4.4,Кафе,1,0,1,1,1,1,1,0,0,0,0,0,0,0,1
54520,8513442102881008120,msk,,4.666666666666667,Кафе,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0
54521,17357628306194356490,msk,,5.0,Кафе,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
54522,16826974875042150332,msk,,,Кафе,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0
54523,3880370100793952664,msk,,5.0,Кафе,1,0,1,1,1,1,1,0,0,0,0,0,0,0,1
54524,6134040420471290385,msk,,4.435679611650485,Быстрое питание,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0
54525,9404066943448833334,msk,,3.5,Ресторан,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0
54526,18275275628677741768,msk,,3.533333333333333,Пиццерия,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0
54527,1003489456279964305,msk,,4.0,Кафе,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0
54529,12599622501725334111,spb,,4.666666666666667,Кондитерская,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
54532,280340124989771704,spb,,3.333333333333333,Ресторан,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0
54533,12563808097927122671,spb,,5.0,Кафе,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0
54534,10652678800920057268,spb,,4.6983546617915914,Кальян-бар,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0
54535,371337466415240764,spb,,4.75,Кафе,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0
54538,10941091243310943862,spb,,4.0,Кафе,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0
54543,8877103361838425242,msk,500.0,4.428571428571429,Быстрое питание,1,1,1,1,1,0,1,0,0,1,0,0,0,0,0
54544,10654903652141963884,msk,500.0,4.59047619047619,Кофейня,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0
54545,1612868111262627939,msk,500.0,5.0,Кофе с собой,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0
54546,17138428323183383496,spb,500.0,4.333333333333333,"Бар, паб",0,1,0,1,0,1,1,0,0,1,0,0,0,0,0
54548,6571653537408474231,spb,500.0,4.212765957446808,Кальян-бар,0,1,0,1,1,1,1,0,0,1,0,0,0,0,0
54549,8753877053690837603,spb,500.0,3.3571428571428568,"Бар, паб",0,0,0,1,1,1,1,1,0,0,0,0,0,0,0
54550,2641923631429850388,msk,16500.0,4.709677419354839,Ресторан,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0
54556,6049808774281237392,msk,500.0,4.53030303030303,"Бар, паб",1,1,1,1,1,0,1,0,0,0,0,0,0,0,0
54557,4435230233639997037,msk,500.0,4.076923076923077,Кафе,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0
54560,15020004414067341364,msk,500.0,4.3300970873786415,Кальян-бар,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0
54569,16141313572764247961,spb,500.0,3.8461538461538463,"Бар, паб",0,1,0,1,1,1,1,1,0,1,0,1,0,0,0
54571,7739826026246152559,msk,1000.0,4.6,Кафе,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0
54575,9587500855081085677,msk,1000.0,4.342428376534788,Кальян-бар,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0
54579,6507300864546366432,spb,1000.0,4.970588235294118,"Бар, паб",0,1,0,1,1,1,1,0,0,1,0,0,0,0,0
54581,10188893679717850851,spb,1000.0,4.4230769230769225,Ресторан,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0
54582,3536501098561955513,spb,1000.0,4.372197309417039,Ресторан,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0
54583,13063364418417342306,msk,2000.0,4.533665835411472,Ресторан,0,1,1,1,1,1,1,0,0,1,0,1,0,0,0
54584,15903293954688465173,msk,1500.0,4.661870503597123,"Бар, паб",1,1,0,1,1,1,1,0,0,1,0,0,0,0,0
54587,14198646363513712746,msk,1500.0,3.555555555555556,Ресторан,1,1,1,1,1,1,1,0,0,1,0,1,0,0,0
54588,14126087841033228398,msk,1500.0,4.366233766233767,"Бар, паб",1,1,1,1,1,1,1,0,0,1,0,1,0,0,1
54590,2001437295606731246,spb,1500.0,4.035087719298246,Ресторан,0,1,1,1,1,1,1,0,0,1,0,1,0,0,0
54591,8611163619899756764,spb,1500.0,4.503968253968254,Ресторан,0,0,0,0,1,0,1,0,1,1,0,1,0,0,0
54597,426965047563353852,spb,,3.883928571428572,Ресторан,0,1,1,1,1,0,1,0,1,1,0,0,0,0,0
54598,4569097869453497319,spb,500.0,4.288461538461538,"Булочная, пекарня",1,1,1,1,1,1,1,0,1,1,0,0,0,0,0
54604,18062153180968877425,spb,,4.741666666666666,Ресторан,0,0,0,0,1,0,1,1,0,0,0,0,1,1,0
54605,14639863470475164163,msk,500.0,4.314285714285714,Кондитерская,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1
54607,3516649656007195112,msk,500.0,5.0,Кофейня,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
54608,18180900510580893709,msk,500.0,5.0,Быстрое питание,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
54609,18235713889924084636,msk,500.0,4.4,Кофейня,1,0,1,0,1,1,1,0,0,0,0,0,0,0,1
54611,2596604682509491833,msk,500.0,4.503597122302159,Кофейня,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0
54612,12157081340372359103,msk,500.0,5.0,Кафе,1,0,1,0,1,1,1,0,0,0,0,0,0,0,1
54613,7985046195222921509,msk,500.0,3.636363636363636,Быстрое питание,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
54614,947189783994734130,msk,500.0,4.428571428571429,Пиццерия,1,0,0,1,1,1,1,0,0,0,0,0,0,0,1
54616,13315897790661199633,msk,500.0,5.0,Кафе,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0
54621,10308025172794839670,spb,500.0,4.15625,Кондитерская,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
54627,1061804893928511545,spb,500.0,4.116279069767442,Кафе,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0
54629,4696502194340701544,spb,500.0,3.5,Кофейня,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0
54632,15214712523374458013,spb,500.0,,Кофейня,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0
54635,9662484399508320283,msk,500.0,4.363636363636363,Кондитерская,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1
54636,2756138095372746864,msk,500.0,4.615384615384615,Кондитерская,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
54641,13810765852386853257,msk,500.0,4.066666666666666,Кальян-бар,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0
54647,11227079920050484363,msk,500.0,4.711864406779661,Быстрое питание,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
54657,494738166344821921,msk,500.0,4.083333333333333,Суши-бар,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
54665,4231766330071846907,msk,500.0,4.071428571428571,"Бар, паб",0,1,0,1,1,0,1,0,0,0,0,0,0,0,0
54677,7743270529804050848,msk,500.0,4.75,Ресторан,1,0,0,1,1,1,1,0,0,0,0,0,0,0,1
54683,14856979998569760823,msk,500.0,4.307692307692308,Суши-бар,0,1,1,0,1,1,0,0,0,0,0,0,0,0,1
54684,5248587623757647437,msk,500.0,,Пиццерия,0,1,0,1,1,1,1,0,0,1,0,0,0,0,1
54685,4144065991583948881,msk,500.0,3.4,Кафе,0,1,1,0,1,1,1,0,0,1,0,0,0,0,0
54686,9851104736399456595,msk,500.0,3.7407407407407414,Пиццерия,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0
54687,13034749886987964987,spb,500.0,5.0,Кондитерская,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
54689,12843899234297178574,spb,500.0,4.875,"Бар, паб",0,1,0,1,1,0,1,0,0,0,0,0,0,0,0
54695,16541214993908819370,spb,500.0,4.285714285714286,Кофейня,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0
54709,11030126161979839294,spb,500.0,3.6,Быстрое питание,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0
54711,11591733519430727227,spb,500.0,,Ресторан,0,1,0,1,1,1,1,0,0,1,0,0,0,0,0
54722,302569145607284308,msk,1000.0,3.260869565217391,Суши-бар,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0
54723,12783111652864849338,spb,1000.0,3.7307692307692313,"Бар, паб",0,1,0,1,1,0,1,0,0,0,0,0,0,0,0
54728,11922632743046596743,spb,1000.0,3.0,Ресторан,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
54751,2982250406087318926,msk,1500.0,,Кафе,0,1,0,1,1,1,1,0,0,1,0,0,0,0,1
54756,17068985926687768462,msk,3000.0,4.0,Кафе,1,1,0,0,1,1,1,0,0,1,0,0,0,0,1
54761,15885906447526990739,msk,,4.780141843971631,"Булочная, пекарня",0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
54762,3912484927573586597,msk,,,"Булочная, пекарня",0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
54763,15213586184372533811,msk,,4.636363636363637,"Бар, паб",0,0,0,0,0,0,1,1,0,0,0,0,0,0,1
54764,11762709993368628415,msk,,4.933333333333334,Кафе,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1
54766,18382957325198777483,msk,,5.0,Быстрое питание,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
54767,15589989073533584187,msk,,4.0,Кафе,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0
54770,14605985984566641870,msk,,4.34469696969697,"Бар, паб",0,1,0,1,0,1,1,0,0,0,0,0,0,0,0
54772,15296536099293089965,msk,,4.3366533864541825,Кафе,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1
54773,17826568631268533744,msk,,4.666666666666667,"Булочная, пекарня",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
54777,3592071128413017031,msk,,3.75,Кафе,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0
54778,4737358500307479566,msk,,4.866666666666666,Кафе,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0
54782,17897873395161770478,msk,,4.6339869281045765,Кальян-бар,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0
54783,6822565966175672143,msk,,4.622641509433962,Быстрое питание,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0
54786,10096741854924851500,msk,,5.0,Кафе,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
54787,591585909453284971,msk,,4.446902654867257,Кафе,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1
54788,2767894490012193904,msk,,4.337349397590361,Быстрое питание,1,1,1,0,1,0,1,0,0,0,0,0,0,0,1
54792,14418595861842763630,spb,,4.086956521739131,"Булочная, пекарня",1,0,1,0,1,0,1,0,1,0,0,0,0,0,0
54794,4425607941102459737,spb,,4.666666666666667,Кондитерская,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
54797,5697073490031218876,spb,,4.515625,Пиццерия,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
54798,6353674764600218738,spb,,3.685185185185185,Быстрое питание,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0
54799,8568305238660060829,spb,,3.6585365853658534,Пиццерия,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
54803,12977942249790506554,spb,500.0,4.697478991596639,Кофейня,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0
54805,6379842703697901557,msk,500.0,4.258373205741627,"Бар, паб",0,1,0,1,1,1,1,0,0,1,0,0,0,0,0
54806,4128846561674684436,msk,500.0,4.636363636363637,Кафе,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0
54807,9092444998466263635,msk,500.0,4.0,"Булочная, пекарня",1,1,1,1,1,1,1,0,0,1,0,0,0,0,0
54808,436227951991175069,msk,500.0,3.5487804878048776,Пиццерия,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0
54810,795788471223200488,msk,500.0,4.634482758620691,Кальян-бар,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0
54812,16449215624100009057,spb,500.0,4.591836734693878,Кафе,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0
54813,13730008254254312978,spb,500.0,4.0,Кафе,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0
54816,4185521080677385825,spb,500.0,4.916666666666667,Кафе,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0
54818,5858616511696977470,msk,1000.0,4.090909090909091,Ресторан,1,0,1,1,1,1,1,0,0,1,0,0,0,0,0
54823,1812887360269411184,msk,1000.0,4.375600384245917,Ресторан,1,1,1,1,1,1,1,0,0,1,0,0,0,0,1
54826,9733094087281524048,spb,1000.0,4.466666666666667,Ресторан,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0
54832,10254854217430199561,msk,2000.0,4.714285714285714,Ресторан,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0
54835,10461409604346332024,msk,1500.0,3.6898395721925135,Ресторан,1,1,1,1,1,1,1,0,0,1,0,1,0,0,0
54836,12675894594710928176,msk,1500.0,4.186746987951807,Ресторан,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0
54837,4116816514246177122,msk,1500.0,3.4782608695652173,Кальян-бар,1,1,0,1,1,1,1,1,0,1,0,0,0,0,0
54838,12217666654830073495,spb,1500.0,4.307291666666667,Ресторан,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0
54841,13585173188101316976,msk,2500.0,3.6507936507936503,Ресторан,1,1,1,1,1,0,1,1,0,1,0,1,0,0,0
54843,15529189465177645523,msk,,4.03030303030303,Столовая,1,1,1,1,1,1,1,0,0,1,0,0,0,0,1
54845,14381762174147250361,msk,,4.216911764705882,Пиццерия,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0
54846,6363026942411076896,msk,,4.1977077363896855,Пиццерия,1,1,1,1,1,1,1,0,0,1,1,0,0,0,1
54847,17449348232600478627,msk,,4.216783216783217,Пиццерия,1,1,1,1,1,1,1,0,0,1,1,0,0,0,1
54848,15254449030897719166,msk,,4.137339055793992,Пиццерия,1,1,1,1,1,1,1,0,0,1,1,0,0,0,1
54849,915565220537781232,msk,,4.0551378446115285,Пиццерия,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0
54854,17113479601246273804,msk,500.0,5.0,Кондитерская,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
54859,189173547412219479,msk,500.0,4.304347826086956,Кафе,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0
54860,9596428051584984573,msk,500.0,4.384615384615385,Кофейня,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0
54862,9186395854204191724,msk,500.0,4.138888888888889,Быстрое питание,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0
54863,736822012456057628,msk,500.0,4.404109589041097,Кофейня,1,0,1,1,1,0,1,0,0,0,0,0,0,0,1
54865,8242893502166640914,msk,500.0,3.463414634146341,"Бар, паб",0,1,0,1,1,0,1,0,0,1,0,1,0,0,0
54866,2669078011747340276,spb,500.0,5.0,Кофейня,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
54867,12450194321839189337,spb,500.0,4.266666666666667,Быстрое питание,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0
54868,3669151203571647444,spb,500.0,3.5,Быстрое питание,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
54870,14982329706591960048,spb,500.0,3.0,Быстрое питание,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0
54871,13796091314493807196,spb,500.0,5.0,Кофейня,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0
54873,3565725840675223724,spb,500.0,4.35,"Бар, паб",0,1,0,1,1,1,1,0,0,1,0,0,0,0,0
54874,5122165004070819403,msk,500.0,3.864864864864865,Кондитерская,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
54875,13929396805323314582,msk,500.0,4.402777777777779,Кафе,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
54876,7647429189963107047,msk,500.0,3.0,Кондитерская,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1
54877,821263354763122016,msk,500.0,4.9175257731958775,Кондитерская,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
54878,17446345733665500742,msk,500.0,3.8461538461538463,Столовая,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
54886,16144741317063223162,msk,500.0,3.5,Быстрое питание,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
54887,12424926416709029587,msk,500.0,4.115942028985507,Ресторан,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1
54888,15956497488591072147,msk,500.0,3.5,Кофейня,1,0,1,1,1,1,1,0,0,0,0,0,0,0,1
54891,3656221525608745569,msk,500.0,3.2857142857142856,Пиццерия,0,1,0,1,1,1,1,0,0,1,0,0,0,0,0
54892,10557591951420775096,spb,500.0,5.0,Кондитерская,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
54893,1903054168425232272,spb,500.0,3.9573770491803284,Столовая,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
54894,8794776159080387824,spb,500.0,4.464942528735632,Быстрое питание,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
54895,120061383505430217,spb,500.0,4.450980392156863,Кофейня,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0
54899,15410665076766063942,spb,500.0,4.1165803108808285,Кофейня,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0
54900,10442595081503265022,spb,500.0,4.1946902654867255,Кофейня,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0
54906,8024064525218455405,spb,500.0,4.642533936651584,"Бар, паб",0,1,0,1,1,0,1,0,0,0,0,0,0,0,0
54907,5321358516485377527,spb,500.0,3.5862068965517233,Ресторан,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0
54908,13628343803326299217,spb,500.0,2.5,Ресторан,0,1,0,1,1,1,1,0,0,1,0,0,0,0,0
54910,10690093577753117950,msk,1000.0,5.0,Кондитерская,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
54912,12239438763227508276,msk,1000.0,3.67,Пиццерия,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
54916,10109401882420846434,msk,1000.0,4.285714285714286,Кафе,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0
54917,6793470499428656067,msk,1000.0,4.5777777777777775,Ресторан,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0
54924,3833195862195308565,msk,2000.0,4.462765957446809,Кафе,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
54926,3616710159743873701,spb,2000.0,,Ресторан,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0
54927,13351990793722680403,msk,4000.0,4.142857142857143,Ресторан,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0
54928,1514736189629425169,msk,1500.0,4.0588235294117645,Кальян-бар,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0
54929,4499493712959837680,msk,,4.569230769230769,Кафе,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
54930,5406144522588197160,msk,,4.333333333333333,Кафе,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1
54933,7577086295309861430,msk,,4.684210526315789,Ресторан,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0
54934,18439054725653642781,msk,,4.688524590163935,Кальян-бар,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0
54935,337411330162428695,msk,,4.9230769230769225,Кальян-бар,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0
54941,8218351547327628553,msk,,4.333333333333333,Быстрое питание,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0
54942,11706694248010086767,msk,,4.421455938697318,Ресторан,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1
54944,13739649813923793191,msk,,4.875,Кофейня,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0
54948,14038080971365508840,msk,,4.375,Ресторан,1,1,0,1,1,1,1,0,0,1,0,0,0,0,0
54949,15948759031216005928,msk,,4.1,Кафе,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0
54950,3281241769674542440,msk,,4.051282051282051,"Булочная, пекарня",1,1,1,0,1,1,1,0,0,0,0,0,0,0,0
54951,5371198544357069143,msk,,5.0,Кафе,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0
54952,10580283642057638713,msk,,4.5,Быстрое питание,1,0,1,1,1,1,1,0,0,0,0,0,0,0,1
54953,7382880370833612192,spb,,5.0,"Булочная, пекарня",1,0,0,0,1,0,1,0,0,0,0,0,0,0,0
54954,11126835578477223005,spb,,5.0,Столовая,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0
54957,15717556468855845626,spb,,4.027659574468085,Кафе,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0
54958,18280415520824844428,spb,,1.0,Ресторан,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0
54960,16316126044390914398,spb,,3.4,"Бар, паб",1,1,1,0,1,1,1,0,0,0,0,0,0,0,0
54961,3883229622758029806,spb,,4.95,Кофейня,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0
54962,17887192500700803478,spb,,3.75,"Бар, паб",1,1,1,0,1,1,1,0,0,0,0,0,0,0,0
54963,7190422769260289961,spb,,,Кафе,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0
54965,2077043881666763484,msk,500.0,5.0,Кофейня,1,1,0,1,0,1,1,0,1,0,0,0,0,0,1
54966,15395291416328392332,msk,500.0,5.0,Кофе с собой,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1
54967,15768830823706590221,spb,500.0,4.25,"Булочная, пекарня",1,0,0,0,1,0,1,0,1,0,0,0,0,0,0
54968,17753407695040014901,spb,500.0,4.307692307692308,Кофейня,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0
54971,3372434040735095140,msk,500.0,4.3565891472868215,Кафе,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0
54974,14154242594144968657,msk,500.0,4.0588235294117645,Столовая,1,1,1,1,1,1,1,0,1,1,0,0,0,0,1
54975,9382610835154248137,msk,500.0,5.0,Ресторан,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0
54977,3431369341120266259,spb,500.0,4.802666666666667,"Бар, паб",1,1,1,1,1,1,1,0,1,1,0,0,0,0,0
54978,12640342153743569937,spb,500.0,3.9264705882352944,Кафе,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0
54981,2444485842056568199,msk,1000.0,4.516413522782949,Ресторан,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0
54982,13757236920325807229,msk,1000.0,,Ресторан,1,1,1,1,1,1,1,1,0,1,0,0,0,0,1
54984,16481494890589009279,spb,1000.0,3.692307692307693,Кафе,1,1,0,1,0,1,1,0,1,1,0,0,0,0,0
54988,11103128293850066382,msk,2000.0,4.579710144927536,Ресторан,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0
54990,10678497423303007885,spb,12500.0,4.8,"Бар, паб",0,1,0,1,1,1,1,0,0,1,0,0,0,0,0
54992,12677510352660492738,msk,1500.0,3.939189189189189,Ресторан,1,1,1,1,1,1,1,0,1,1,1,0,0,0,1
54995,8956937527394969547,msk,2500.0,4.311377245508982,Ресторан,1,1,1,1,1,1,1,0,0,1,0,1,0,0,1
54996,7521611970146841021,msk,,4.620689655172415,Ресторан,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
